t,a,H,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,rho,pressure,w,dust_like_fraction,negative_pressure_fraction,acceleration,Hdot,torsion_trace_time,torsion_scalar,levi_civita_ricci_scalar,boundary_term,boundary_identity_residual,dirac_equivalence_residual,S_relative_error,density_relative_error,friedmann_relative_error
7.19999999999999973e-01,1.77568134400967770e+00,6.52776521724304337e-01,5.42952168906390975e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.12734763963671408e-02,1.22546952792734240e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.71476084453195522e-02,1.79657262159861816e-02,4.26117187324565327e-01,-3.40175120811012865e-01,-7.98313541274522587e-01,2.10807340684688585e-03,9.97891926593153178e-01,1.25319954517047527e-01,-3.00797232797433645e-01,4.56943565207013069e+00,1.78969218672082100e+01,1.96514012304468757e+01,3.75483230976550857e+01,0.00000000000000000e+00,0.00000000000000000e+00,7.68587099206838468e-11,1.55014597276317332e-11,2.36652170638434919e-11
7.29999999999999982e-01,1.78728369407425003e+00,6.49782794866410440e-01,4.71760559476272420e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.11136001979545526e-02,1.22227200395909077e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.35880279738136280e-02,1.71650687713953767e-02,4.22217680516309590e-01,-3.37087541662191903e-01,-7.98373818097773302e-01,2.03272737778354556e-03,9.97967272622216406e-01,1.24262194514991708e-01,-2.97955485989411906e-01,4.54847956406487341e+00,1.77331425811849499e+01,1.94728133043948368e+01,3.72059558855797903e+01,-7.10542735760100186e-15,0.00000000000000000e+00,9.82036517059986674e-11,1.98002956117827854e-11,2.81986680197042083e-11
7.39999999999999991e-01,1.79890825329909232e+00,6.46817266820463366e-01,4.00277144279428537e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.08302891503357118e-02,1.21660578300671396e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00138572139714338e-02,1.64035142347787460e-02,4.18372576671057650e-01,-3.34041920767454981e-01,-7.98431683609351350e-01,1.96039548831087587e-03,9.98039604511689160e-01,1.23215280994485143e-01,-2.95157295662609342e-01,4.52772086774324389e+00,1.75716482195979680e+01,1.92966621535207636e+01,3.68683103731187316e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.22539782859275648e-10,2.47001009803007481e-11,3.33749503122585532e-11
7.50000000000000000e-01,1.81055497780552344e+00,6.43879507201763790e-01,3.28572565972035380e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.04139616738921803e-02,1.20827923347784333e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.64286282986017759e-02,1.56789863716325258e-02,4.14580819810671242e-01,-3.31037496393671749e-01,-7.98487244404717855e-01,1.89094449410283014e-03,9.98109055505897236e-01,1.22179187834888014e-01,-2.92401631959498198e-01,4.50715655041234697e+00,1.74123944313642198e+01,1.91229030610526536e+01,3.65352974924168734e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.50274161376850310e-10,3.02822920745006707e-11,3.92807098225019703e-11
7.60000000000000009e-01,1.82222382351063206e+00,6.40969095742211614e-01,2.56739801409586500e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.98547716677135730e-02,1.19709543335427118e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.28369900704793320e-02,1.49895280218548445e-02,4.10841381715492449e-01,-3.28073524251519810e-01,-7.98540601926781224e-01,1.82424759152366618e-03,9.98175752408476336e-01,1.21153880572684225e-01,-2.89687501123904234e-01,4.48678367019548130e+00,1.72553380312567128e+01,1.89514923592742939e+01,3.62068303905310103e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.81864692291473322e-10,3.66382634774256900e-11,4.60128660992296830e-11
7.70000000000000018e-01,1.83391474615138694e+00,6.38085621937938052e-01,1.84896372414472543e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.91426814524761216e-02,1.18285362904952215e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.24481862072363582e-03,1.43332937628765627e-02,4.07153260945782192e-01,-3.25149277006110682e-01,-7.98591852735789809e-01,1.76018408026274277e-03,9.98239815919737206e-01,1.20139317135074974e-01,-2.87013943788850256e-01,4.46659935356556659e+00,1.71004369588048597e+01,1.87823873986959100e+01,3.58828243575007733e+01,-7.10542735760100186e-15,0.00000000000000000e+00,2.17830836858044767e-10,4.38731593293626281e-11,5.36823913310275542e-11
7.80000000000000027e-01,1.84562770130735054e+00,6.35228684713558311e-01,1.13186632448036631e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.82675529748429635e-02,1.16535105949685899e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.65933162240184022e-03,1.37085430563537915e-02,4.03515481908102602e-01,-3.22264043804227962e-01,-7.98641088764026619e-01,1.69863904496678057e-03,9.98301360955033301e-01,1.19135448519356035e-01,-2.84380033363561213e-01,4.44660079299490807e+00,1.69476502390825274e+01,1.86155465183535114e+01,3.55631967574360317e+01,7.10542735760100186e-15,0.00000000000000000e+00,2.58771185311242869e-10,5.21058437815717341e-11,6.24148389136806553e-11
7.90000000000000036e-01,1.85736264442207166e+00,6.32397892102076198e-01,4.17840972663328838e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.72192597309278128e-02,1.14438519461855598e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.08920486331665026e-03,1.31136338444651293e-02,3.99927093964181968e-01,-3.19417129817566980e-01,-7.98688397556216678e-01,1.63950305472922099e-03,9.98360496945270848e-01,1.18142219421996708e-01,-2.81784874513152483e-01,4.42678524471453372e+00,1.67969379452762659e+01,1.84509290171842224e+01,3.52478669624604848e+01,7.10542735760100186e-15,0.00000000000000000e+00,3.06395457607430781e-10,6.16812170188348754e-11,7.25951720234236271e-11
8.00000000000000044e-01,1.86911953082324023e+00,6.29592860939590215e-01,-2.91062222719243313e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.59878219851452849e-02,1.11975643970290542e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.45531111359621136e-03,1.25470165643106948e-02,3.96387170579459158e-01,-3.16607855800994931e-01,-7.98733862496511349e-01,1.58267187936088111e-03,9.98417328120639103e-01,1.17159568821473381e-01,-2.79227601724624797e-01,4.40715002657713129e+00,1.66482611629361230e+01,1.82884951264367501e+01,3.49367562893728731e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.60448019311029947e-10,7.25456479245310322e-11,8.41626145364141485e-11
8.10000000000000053e-01,1.88089831574166721e+00,6.26813216573884446e-01,-9.92455386632797032e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.45635679322827721e-02,1.09127135864565517e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.96227693316398169e-03,1.20072285514489906e-02,3.92894808509889171e-01,-3.13835557665853360e-01,-7.98777563022836756e-01,1.52804622145405228e-03,9.98471953778545918e-01,1.16187430517574020e-01,-2.76707377954125366e-01,4.38769251601719112e+00,1.65015819558113748e+01,1.81282059830574092e+01,3.46297879388687875e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.21327662990066267e-10,8.47805930639078352e-11,9.72010417058037720e-11
8.19999999999999951e-01,1.89269895432916169e+00,6.24058592586185568e-01,-1.68359124337294497e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.29373234543189519e-02,1.05874646908637876e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.41795621686472310e-03,1.14928888055049524e-02,3.89449127024230068e-01,-3.11099586067163869e-01,-7.98819574829367718e-01,1.47553146329044245e-03,9.98524468536709509e-01,1.15225733630919092e-01,-2.74223393349731670e-01,4.36841014810329931e+00,1.63568633331873308e+01,1.79700236040201986e+01,3.43268869372075329e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.89927146551096496e-10,9.85637656847318802e-11,1.11899870370344346e-10
8.29999999999999960e-01,1.90452140167536221e+00,6.21328630525333492e-01,-2.36134348529117785e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.11006330376028023e-02,1.02201266075205577e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.18067174264558893e-02,1.10026930929276769e-02,3.86049267160106291e-01,-3.08399306004367935e-01,-7.98859970057825386e-01,1.42503742771832895e-03,9.98574962572281732e-01,1.14274403065402153e-01,-2.71774864045084219e-01,4.34930041367733455e+00,1.62140692186404287e+01,1.78139108615560602e+01,3.40279800801964853e+01,0.00000000000000000e+00,0.00000000000000000e+00,5.67526760766234508e-10,1.14152309917759109e-10,1.28532608414353614e-10
8.39999999999999969e-01,1.91636561282358620e+00,6.18622979653686178e-01,-3.02219013897892796e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90460142114925654e-02,9.80920284229851031e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.51109506948946416e-02,1.05354093637498678e-02,3.82694391011935142e-01,-3.05734096434998159e-01,-7.98898817478260859e-01,1.37647815217408018e-03,9.98623521847825879e-01,1.13333359936325595e-01,-2.69361031019279440e-01,4.33036085757580302e+00,1.60731644201354094e+01,1.76598314592439678e+01,3.37329958793793807e+01,-7.10542735760100186e-15,0.00000000000000000e+00,6.54591528027585971e-10,1.31639219642375428e-10,1.47193448789312941e-10
8.49999999999999978e-01,1.92823154278574971e+00,6.15941296704094587e-01,-3.66220111507129034e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.67672475142133295e-02,9.35344950284266313e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.83110055753564517e-02,1.00898734609457096e-02,3.79383681049339394e-01,-3.03103349901033714e-01,-7.98936182659935490e-01,1.32977167508076168e-03,9.98670228324919251e-01,1.12402521966451618e-01,-2.66981159019069880e-01,4.31158907692866222e+00,1.59341146013919026e+01,1.75077499089222250e+01,3.34418645103141330e+01,-7.10542735760100186e-15,0.00000000000000000e+00,7.52694953166028872e-10,1.51339652224988006e-10,1.68214656034071394e-10
8.59999999999999987e-01,1.94011914655641182e+00,6.13283245647377906e-01,-4.27703133688061010e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.42597034466969269e-02,8.85194068933938122e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.13851566844030505e-02,9.66498510242409445e-03,3.76116339463962557e-01,-3.00506472167073102e-01,-7.98972128132885873e-01,1.28483983389269130e-03,9.98715160166107285e-01,1.11481803852668981e-01,-2.64634535539113092e-01,4.29298271953164523e+00,1.57968862544548472e+01,1.73576315083922097e+01,3.31545177628470569e+01,0.00000000000000000e+00,0.00000000000000000e+00,8.63331116217084146e-10,1.73553587151553906e-10,1.91909992304670195e-10
8.69999999999999996e-01,1.95202837912598826e+00,6.10648497469705509e-01,-4.86192106622627199e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.15207070984964302e-02,8.30414141969928188e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43096053311313599e-02,9.25970411725800593e-03,3.72891587543588310e-01,-2.97942881870180309e-01,-7.99006713540709623e-01,1.24160807411291020e-03,9.98758391925887112e-01,1.10571117605080926e-01,-2.62320469856928029e-01,4.27453948228793834e+00,1.56614466734043738e+01,1.72094423198755067e+01,3.28708889932798840e+01,-7.10542735760100186e-15,0.00000000000000000e+00,9.88783137592024607e-10,1.98738870808152599e-10,2.18774992807726356e-10
8.80000000000000004e-01,1.96395919549318654e+00,6.08036729959395172e-01,-5.41170527721292483e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.85499400720425572e-02,7.70998801440850867e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.70585263860646241e-02,8.87304691897371038e-03,3.69708665071812714e-01,-2.95412010180691242e-01,-7.99039995785086665e-01,1.20000526864175584e-03,9.98799994731358276e-01,1.09670372860789289e-01,-2.60038292118925152e-01,4.25625710971576598e+00,1.55277639291480067e+01,1.70631491491990559e+01,3.25909130783470573e+01,7.10542735760100186e-15,0.00000000000000000e+00,1.13049491559856006e-09,2.27184234484983088e-10,2.49110400033860178e-10
8.90000000000000013e-01,1.97591155067670066e+00,6.05447627502601615e-01,-5.92083416251009340e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.53498779419877673e-02,7.06997558839755069e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.96041708125504739e-02,8.50408320004839187e-03,3.66566829752361045e-01,-2.92913300473886917e-01,-7.99072029162508413e-01,1.15996354686448790e-03,9.98840036453135571e-01,1.08779477173869599e-01,-2.57787352474659448e-01,4.23813339251821120e+00,1.53958068452382193e+01,1.69187195256723939e+01,3.23145263709106132e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.29040541446671112e-09,2.59278403771382625e-10,2.83255303336712446e-10
9.00000000000000022e-01,1.98788539972620959e+00,6.02880880887371684e-01,-6.38340708136297258e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.19262597095627196e-02,6.38525194191254114e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.19170354068148768e-02,8.15193283280928570e-03,3.63465356656551053e-01,-2.90446208011928497e-01,-7.99102865493669379e-01,1.12141813291332239e-03,9.98878581867086668e-01,1.07898336283354324e-01,-2.55567020256178945e-01,4.22016616621160168e+00,1.52655449746603953e+01,1.67761216826273554e+01,3.20416666572877489e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.47187350187214308e-09,2.95695080473843668e-10,3.21950310279010032e-10
9.10000000000000031e-01,1.99988069773271460e+00,6.00336187115692699e-01,-6.79322245974159633e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.82885834931575625e-02,5.65771669863150903e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.39661122987079955e-02,7.81576296295115325e-03,3.60403537692182585e-01,-2.88010199635228004e-01,-7.99132554245943427e-01,1.08430719257069643e-03,9.98915692807429201e-01,1.07026854361266965e-01,-2.53376683199341035e-01,4.20235330980984934e+00,1.51369485775455352e+01,1.66353245386032746e+01,3.17722731161488134e+01,-3.55271367880050093e-15,0.00000000000000000e+00,1.67250149004550960e-09,3.35951144626921532e-10,3.65075729842861635e-10
9.20000000000000040e-01,2.01189739983825788e+00,5.97813249223436149e-01,-7.14384631170847662e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.44506199848986000e-02,4.89012399697971722e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.57192315585423970e-02,7.49478528311477241e-03,3.57380681094516928e-01,-2.85604753464288930e-01,-7.99161142649327139e-01,1.04857168834101276e-03,9.98951428311658951e-01,1.06164934241284203e-01,-2.51215746705797993e-01,4.18469274456405316e+00,1.50099885997774525e+01,1.64962976791554290e+01,3.15062862789328832e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.89287570584454807e-09,3.80163056523914915e-10,4.12542532066428386e-10
9.30000000000000049e-01,2.02393546124505219e+00,5.95311776107015245e-01,-7.42870214198659146e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.04309319599850457e-02,4.08618639199700706e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.71435107099329781e-02,7.18825347444977322e-03,3.54396110936455289e-01,-2.83229358610186277e-01,-7.99188675806237869e-01,1.01415524220279285e-03,9.98985844757797281e-01,1.05312477629747492e-01,-2.49083633141941541e-01,4.16718243274910627e+00,1.48846366524109399e+01,1.63590113392274041e+01,3.12436479916383405e+01,3.55271367880050093e-15,0.00000000000000000e+00,2.13606130947287585e-09,4.28945199636082533e-10,4.64921174667940074e-10
9.39999999999999947e-01,2.03599483722404972e+00,5.92831482357128681e-01,-7.64118498592988304e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.62533843113126415e-02,3.25067686226252622e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.82059249296494430e-02,6.89546080520492613e-03,3.51449166657513135e-01,-2.80883514893802311e-01,-7.99215196795509897e-01,9.81004005612644845e-04,9.99018995994387371e-01,1.04469385300762690e-01,-2.46979781172987883e-01,4.14982037649990065e+00,1.47608649918975257e+01,1.62234363861082045e+01,3.09843013780057248e+01,7.10542735760100186e-15,0.00000000000000000e+00,2.40527010432944879e-09,4.82941685168747377e-10,5.22870953063883263e-10
9.49999999999999956e-01,2.04807548312299481e+00,5.90372088098940262e-01,-7.77480220417100104e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.19476247088587395e-02,2.38952494177174651e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.88740110208550330e-02,6.61573787613315648e-03,3.48539202611164944e-01,-2.78566732573886644e-01,-7.99240746770914834e-01,9.49066536356566403e-04,9.99050933463643376e-01,1.03635557275828821e-01,-2.44903645130474051e-01,4.13260461669258206e+00,1.46386465010647218e+01,1.60895443029263276e+01,3.07281908039910512e+01,-3.55271367880050093e-15,0.00000000000000000e+00,2.70666602257876345e-09,5.43388266764754317e-10,5.87773398849234372e-10
9.59999999999999964e-01,2.06017735437396787e+00,5.87933318838548713e-01,-7.82334333394754250e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.54951007277706969e-03,1.50990201455541307e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.91167166697377403e-02,6.34845050143799904e-03,3.45665587610958391e-01,-2.76278532068709226e-01,-7.99265365054668719e-01,9.18293681664240176e-04,9.99081706318335816e-01,1.02810893002638487e-01,-2.42854694397872078e-01,4.11553323186984077e+00,1.45179546708214442e+01,1.59573071728583802e+01,3.04752618436798279e+01,-3.55271367880050093e-15,0.00000000000000000e+00,2.78740608064693662e-09,5.59528938510510412e-10,6.08819140160739564e-10
9.69999999999999973e-01,2.07230040650047220e+00,5.85514905315229206e-01,-7.78108076653384884e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.10144865213017335e-03,6.20289730426034323e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.89054038326692719e-02,6.09299772449950396e-03,3.42827704562100211e-01,-2.74018443740700224e-01,-7.99289089225471816e-01,8.88638468160295983e-04,9.99111361531839659e-01,1.01995291471401878e-01,-2.40832412874899954e-01,4.09860433720660478e+00,1.43987635825446763e+01,1.58266976631443050e+01,3.02254612456889831e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.86531641553622856e-09,5.75100219688811817e-10,6.29465986250529997e-10
9.79999999999999982e-01,2.08444459512406910e+00,5.83116583359124641e-01,-7.64300218052045566e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.34737812051242164e-03,-2.69475624102483982e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.82150109026023060e-02,5.84880994434259106e-03,3.40024950010406557e-01,-2.71786007610551550e-01,-7.99311955202797519e-01,8.60055996503136929e-04,9.99139944003496927e-01,1.01188651388926437e-01,-2.38836298399492525e-01,4.08181608351387215e+00,1.42810478911135963e+01,1.56976890105585660e+01,2.99787369016721641e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.95643679449875385e-09,5.93321523970913848e-10,6.52856782909380108e-10
9.89999999999999991e-01,2.09660987597059290e+00,5.80738093754386453e-01,-7.40507452470307581e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.74095568321100584e-03,-1.14819113664220030e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.70253726235153999e-02,5.61534716026702244e-03,3.37256733766247929e-01,-2.69580773126587681e-01,-7.99333997326302947e-01,8.32503342121407438e-04,9.99167496657878629e-01,1.00390871298667667e-01,-2.36865862238810870e-01,4.06516665628070495e+00,1.41647828085740990e+01,1.55702550067554437e+01,2.97350378153295480e+01,-7.10542735760100186e-15,0.00000000000000000e+00,3.05702293206900399e-09,6.13440537809201528e-10,6.78324164988205267e-10
1.00000000000000000e+00,2.10879620487597252e+00,5.78379182107461309e-01,-7.06453776439009695e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00165854720950555e-02,-2.00331709441900936e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.53226888219505056e-02,5.39209732052852841e-03,3.34522478531727063e-01,-2.67402298932560512e-01,-7.99355248431233067e-01,8.05939460958694049e-04,9.99194060539041251e-01,9.96018496982129797e-02,-2.34920628597082931e-01,4.04865427475222894e+00,1.40499440884024267e+01,1.54443699841774098e+01,2.94943140725798401e+01,-3.55271367880050093e-15,0.00000000000000000e+00,3.17206881870775808e-09,6.36459208938737809e-10,7.06772093378043220e-10
1.01000000000000001e+00,2.12100353779167428e+00,5.76039598719993551e-01,-6.62022459232241428e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.41052951399505098e-02,-2.82105902799009954e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.31011229616120783e-02,5.17857476921949368e-03,3.31821619538484491e-01,-2.65250152640018833e-01,-7.99375739919970019e-01,7.80325100037504546e-04,9.99219674899962551e-01,9.88214851488613821e-02,-2.33000134144629806e-01,4.03227719103995508e+00,1.39365080103266301e+01,1.53200088024106922e+01,2.92565168127373170e+01,7.10542735760100186e-15,0.00000000000000000e+00,3.30187963740868946e-09,6.62437087954437252e-10,7.38328333647584204e-10
1.02000000000000002e+00,2.13323183078978973e+00,5.73719098466380362e-01,-6.07289978021212026e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.79325654276495626e-02,-3.58651308552991044e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.03644989010606013e-02,4.97431878531777102e-03,3.29153604197674199e-01,-2.63123910606726630e-01,-7.99395501829920030e-01,7.55622712599924879e-04,9.99244377287400010e-01,9.80496763767597646e-02,-2.31103927568316492e-01,4.01603368926466242e+00,1.38244513656932035e+01,1.51971468349678389e+01,2.90215982006610389e+01,3.55271367880050093e-15,0.00000000000000000e+00,3.41675713123408516e-09,6.85417004164575595e-10,7.67416608359594778e-10
