N,a,tau,rho,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,U,w,E,S_relative_error,rho_relative_error,potential_relative_error,friedmann_relative_error
-2.48749999999999982e+00,8.31175008013025629e-02,-9.29551988612878466e-01,1.16042713004079173e-01,4.17309558845930439e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.53899648041064679e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.74149636414351789e+03,1.16042712959417302e-01,-1.41112949951921829e+00,2.30902172513028461e+01,2.03099038702685698e-09,4.50125282398634394e-10,3.84874416362521107e-10,9.80871192677683042e-14
-2.48333333333333339e+00,8.34645462305278057e-02,-9.29370971432526449e-01,1.16640453596894664e-01,4.14709507717103065e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52940982268057579e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.71986314885367688e+03,1.16640453552058196e-01,-1.41092127226168329e+00,2.29462291439758701e+01,2.02211091290924786e-09,4.46529292768636375e-10,3.84398949990178949e-10,9.88901446322760495e-14
-2.47916666666666652e+00,8.38130406991104554e-02,-9.29188818371153302e-01,1.17240967378470284e-01,4.12125656231177189e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51988293055886431e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.69849866568101038e+03,1.17240967333458679e-01,-1.41071217558053386e+00,2.28031404059068912e+01,2.01364199869985230e-09,4.43103431300248956e-10,3.83923867037886882e-10,9.99164657678486965e-14
-2.47500000000000009e+00,8.41629902573103605e-02,-9.29005522312964183e-01,1.17844264202126958e-01,4.09557903456874968e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51041543228680158e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.67739957638769010e+03,1.17844264156930875e-01,-1.41050220584561381e+00,2.26609454210087797e+01,2.00925684099351478e-09,4.41280136325949927e-10,3.83523825368934149e-10,1.01174329967040624e-13
-2.47083333333333321e+00,8.45144009806495511e-02,-9.28821076097917531e-01,1.18450353925425120e-01,4.07006149089357692e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.50100695842291909e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.65656258418437687e+03,1.18450353880047821e-01,-1.41029135941161021e+00,2.25196386084311193e+01,2.00083883394792280e-09,4.37835222822188324e-10,3.83091292292806338e-10,1.02223841079407346e-13
-2.46666666666666679e+00,8.48672789700174041e-02,-9.28635472521121441e-01,1.19059246408681554e-01,4.04470293451071612e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.49165714184660680e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.63598443325424819e+03,1.19059246363124163e-01,-1.41007963261798963e+00,2.23792144223394232e+01,1.99165780433566661e-09,4.34093212793950302e-10,3.82644713320981501e-10,1.03283728708140329e-13
-2.46249999999999991e+00,8.52216303517768364e-02,-9.28448704332688668e-01,1.19670951514991283e-01,4.01950237485939113e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.48236561773666176e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.61566190822827502e+03,1.19670951469247014e-01,-1.40986702178893397e+00,2.22396673516954984e+01,1.98721200019283899e-09,4.32241584825665562e-10,3.82250403475776871e-10,1.04583942415976911e-13
-2.45833333333333348e+00,8.55774612778703730e-02,-9.28260764237688329e-01,1.20285479110567819e-01,3.99445882752339898e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47313202354525330e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.59559183365754870e+03,1.20285479064636130e-01,-1.40965352323327764e+00,2.21009919200395046e+01,1.97951600553887394e-09,4.29059431906357931e-10,3.81855643465597748e-10,1.05667761602251250e-13
-2.45416666666666661e+00,8.59347779259272831e-02,-9.28071644895528625e-01,1.20902839063210962e-01,3.96957131423959027e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.46395599900157353e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.57577107355505291e+03,1.20902839017093033e-01,-1.40943913324444359e+00,2.19631826852730612e+01,1.97033454706707145e-09,4.25285782504046740e-10,3.81446203373728186e-10,1.06644440984746323e-13
-2.45000000000000018e+00,8.62935864993704949e-02,-9.27881338919771315e-01,1.21523041242195359e-01,3.94483886284636753e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45483718609285689e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.55619653089468261e+03,1.21523041195888443e-01,-1.40922384810037782e+00,2.18262342394440303e+01,1.96474408279646765e-09,4.22965132387347635e-10,3.81054622883390570e-10,1.07867595470043057e-13
-2.44583333333333330e+00,8.66538932275246060e-02,-9.27689838878042350e-01,1.22146095518483461e-01,3.92026050721991410e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.44577522904075606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.53686514710694269e+03,1.22146095471983573e-01,-1.40900766406348521e+00,2.16901412085324630e+01,1.95808356221641769e-09,4.20180129273675246e-10,3.80690738368098376e-10,1.09104630368174457e-13
-2.44166666666666687e+00,8.70157043657237145e-02,-9.27497137291553253e-01,1.22772011763643774e-01,3.89583528726258663e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.43676977429742614e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51777390162187930e+03,1.22772011716951318e-01,-1.40879057738056579e+00,2.15548982522380328e+01,1.94905600560381515e-09,4.16437475231421026e-10,3.80318403230856261e-10,1.10111009917386616e-13
-2.43750000000000000e+00,8.73790261954203867e-02,-9.27303226634788480e-01,1.23400799849319606e-01,3.87156224886906060e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.42782047053320177e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.49891981139976656e+03,1.23400799802434485e-01,-1.40857258428274790e+00,2.14205000637686673e+01,1.94172793120117601e-09,4.13394689044615297e-10,3.79941790173403935e-10,1.11125422021168022e-13
-2.43333333333333313e+00,8.77438650242943347e-02,-9.27108099335353431e-01,1.24032469647236868e-01,3.84744044387133073e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.41892696861628170e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.48029993045110496e+03,1.24032469600154543e-01,-1.40835368098542335e+00,2.12869413696307390e+01,1.93647332124285328e-09,4.11169193700856620e-10,3.79596764478655228e-10,1.12524244534476086e-13
-2.42916666666666670e+00,8.81102271863621611e-02,-9.26911747773716765e-01,1.24667031028860079e-01,3.82346892999771910e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.41008892159770499e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.46191134937345828e+03,1.24667030981578872e-01,-1.40813386368818261e+00,2.11542169294204001e+01,1.92779247401951509e-09,4.07537005323210037e-10,3.79259908215637316e-10,1.13432562336695574e-13
-2.42499999999999982e+00,8.84781190420873137e-02,-9.26714164282707364e-01,1.25304493864220462e-01,3.79964677086366152e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40130598470835699e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.44375119491809278e+03,1.25304493816740331e-01,-1.40791312857474749e+00,2.10223215356162463e+01,1.91865709941226499e-09,4.03727470969026434e-10,3.78918021946341547e-10,1.14474524642983317e-13
-2.42083333333333339e+00,8.88475469784903715e-02,-9.26515341147311156e-01,1.25944868021751033e-01,3.77597303592348084e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.39257781534121022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.42581662953183672e+03,1.25944867974071201e-01,-1.40769147181290588e+00,2.08912500133734440e+01,1.91459813543302124e-09,4.01988293673745423e-10,3.78577016051160794e-10,1.16045697143178866e-13
-2.41666666666666652e+00,8.92185174092601091e-02,-9.26315270604636920e-01,1.26588163368707374e-01,3.75244680040159295e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.38390407302576096e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40810485088924861e+03,1.26588163320822761e-01,-1.40746888955444405e+00,2.07609972203190267e+01,1.90650079327222805e-09,3.98568525174427778e-10,3.78270856336824281e-10,1.17110742901515693e-13
-2.41250000000000009e+00,8.95910367748646713e-02,-9.26113944843217629e-01,1.27234389769317696e-01,3.72906714530703454e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37528441943404883e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.39061309149317913e+03,1.27234389721227636e-01,-1.40724537793508109e+00,2.06315580463485695e+01,1.89730280670014695e-09,3.94703476966401166e-10,3.77964320947711444e-10,1.17917114215489934e-13
-2.40833333333333321e+00,8.99651115426635534e-02,-9.25911356002859343e-01,1.27883557084804922e-01,3.70583315737899142e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.36671851836052460e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37333861822803874e+03,1.27883557036511802e-01,-1.40702093307440190e+00,2.05029274134240360e+01,1.89235836936222498e-09,3.92595473134939095e-10,3.77633533368141601e-10,1.19401324954540744e-13
-2.40416666666666679e+00,9.03407482070197193e-02,-9.25707496174562383e-01,1.28535675173659131e-01,3.68274392902466019e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.35820603569899001e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.35627873191315325e+03,1.28535675125156207e-01,-1.40679555107578813e+00,2.03751002753731392e+01,1.88513235255172150e-09,3.89512966886588673e-10,3.77349898012634021e-10,1.20493426133542919e-13
-2.39999999999999991e+00,9.07179532894125118e-02,-9.25502357399931586e-01,1.29190753890151389e-01,3.65979855831887306e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.34974663944299106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.33943076690719704e+03,1.29190753841436495e-01,-1.40656922802635265e+00,2.02480716176896536e+01,1.87600600433429529e-09,3.85648786088245558e-10,3.77077242619313177e-10,1.21455436859761384e-13
-2.39583333333333348e+00,9.10967333385507005e-02,-9.25295931670915839e-01,1.29848803083982639e-01,3.63699614896368999e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.34133999967101153e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.32279209068761838e+03,1.29848803035059301e-01,-1.40634195999686940e+00,2.01218364573353163e+01,1.86963695105243971e-09,3.82939842715771401e-10,3.76771571703308962e-10,1.22843735436270474e-13
-2.39166666666666661e+00,9.14770949304863773e-02,-9.25088210929680521e-01,1.30509832600394976e-01,3.61433581023263315e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.33298578852582256e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.30636010342412260e+03,1.30509832551258836e-01,-1.40611374304170811e+00,1.99963898425427296e+01,1.86362158620219303e-09,3.80348000533787940e-10,3.76493775534184992e-10,1.24105561681854585e-13
-2.38750000000000018e+00,9.18590446687288925e-02,-9.24879187068203046e-01,1.31173852279321462e-01,3.59181665694752468e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.32468368020622895e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.29013223758109530e+03,1.31173852229967386e-01,-1.40588457319876259e+00,1.98717268526197017e+01,1.85473859586306246e-09,3.76560179067467820e-10,3.76249348039017364e-10,1.25091773373081077e-13
-2.38333333333333330e+00,9.22425891843597634e-02,-9.24668851927853863e-01,1.31840871954482963e-01,3.56943780945705100e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.31643335095947472e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.27410595752583026e+03,1.31840871904912033e-01,-1.40565444648938409e+00,1.97478425977546621e+01,1.84629559595839839e-09,3.72967290983915756e-10,3.75990616394957758e-10,1.26083130787802123e-13
-2.37916666666666687e+00,9.26277351361474849e-02,-9.24457197299183964e-01,1.32510901453208457e-01,3.54719839359098543e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.30823447906438822e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.25827875912396871e+03,1.32510901403424197e-01,-1.40542335891831138e+00,1.96247322188234889e+01,1.84189086126689601e-09,3.71045807302308707e-10,3.75699353943658228e-10,1.27669988512669143e-13
